[21:06:08] [info] VERTEX: Creating window: Game (1280, 720, 1.7777778)
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.06083
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 17.947197
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 15.289307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.591072
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.771317
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.569138
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.684532
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.637802
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 27.065277
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 23.752213
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 24.32251
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 19.311905
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 33.643723
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 23.970604
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 19.265175
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 24.440765
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 17.16423
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.566277
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 14.1477585
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 14.950752
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 15.572548
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 10.57148
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 15.316963
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.627312
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.616821
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.770363
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.670227
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.527176
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.839027
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.646385
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.616821
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.805649
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 23.618698
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 17.598152
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 17.281532
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 39.13307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 22.00222
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 14.073372
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.194344
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.690254
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.617775
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 17.808914
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 15.58876
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.726494
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.593933
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.718864
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 21.895409
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 24.36924
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 21.288872
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 174.45374
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 15.346527
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 12.169838
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 13.591766
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] VERTEX: 16.659737
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 307
[21:06:17] [info] APP: 1, 1
[21:06:17] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.655922
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.662598
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.812325
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.693115
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 21.409035
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 14.431953
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 14.16111
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.860962
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.535759
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.900063
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.300201
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.636848
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.612053
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.634941
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.757011
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.700745
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.672134
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.759872
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.763687
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 18.320084
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 14.839172
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.646385
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.673088
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.758919
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.911507
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.42418
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.852379
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 18.486023
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.901016
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 23.088455
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 20.998955
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 18.332481
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 17.347336
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 12.248993
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 13.814926
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 14.339447
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 13.847351
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 13.78727
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.487122
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.819954
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.535759
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.627312
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.731262
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.72268
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.669273
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.535759
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.699791
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.690254
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 29.500008
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 14.417648
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 15.212059
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.919136
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 13.137817
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 13.057709
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 14.357567
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 18.713951
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: -inf, -inf
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 15.731812
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: -inf, -inf
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 15.566826
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: -inf, -inf
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.770363
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: -inf, -inf
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] VERTEX: 16.649246
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: 307
[21:06:18] [info] APP: -inf, -inf
[21:06:18] [info] APP: 1, 1
[21:06:18] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.745567
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.576767
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.628265
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.672134
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.70456
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.682625
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.600609
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.786575
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.990662
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.560555
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.405106
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.627312
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.673088
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.682625
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.817093
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.49952
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] APP: 1, 1
[21:06:19] [info] VERTEX: 16.748428
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: 307
[21:06:19] [info] APP: -inf, -inf
[21:06:19] [info] APP: 1, 1
